datetime,event,delta_prev_fc,pre_pips,pre_max_pips,pre_min_pips,pre_mean_pips,pre_sum_pips
2019-10-30 15:15:00,ADP Nonfarm Employment Change  (Oct),120K vs 93K,-4.299999999999304,15.100000000001224,-9.799999999999809,-0.2812500000000384,-4.500000000000615
2019-10-30 15:30:00,GDP (QoQ)  (Q3),1.6% vs 2.0%,-4.299999999999304,15.100000000001224,-9.799999999999809,-0.2812500000000384,-4.500000000000615
2019-10-31 15:30:00,Core PCE Price Index (MoM)  (Sep),0.1% vs 0.1%,-4.100000000000215,23.200000000000998,-10.699999999999044,-0.2812500000000384,-4.500000000000615
2019-10-31 15:30:00,Core PCE Price Index (YoY)  (Sep),1.7% vs 1.8%,-4.100000000000215,23.200000000000998,-10.699999999999044,-0.2812500000000384,-4.500000000000615
2019-10-31 15:30:00,Initial Jobless Claims,215K vs 213K,-4.100000000000215,23.200000000000998,-10.699999999999044,-0.2812500000000384,-4.500000000000615
2019-11-01 15:30:00,Nonfarm Payrolls  (Oct),89K vs 180K,-4.999999999999449,16.900000000001913,-23.799999999998267,-0.3499999999997949,-5.599999999996719
2019-11-01 15:30:00,Unemployment Rate  (Oct),3.6% vs 3.5%,-4.999999999999449,16.900000000001913,-23.799999999998267,-0.3499999999997949,-5.599999999996719
2019-11-01 17:00:00,ISM Manufacturing PMI  (Oct),48.9 vs 47.8,16.599999999999948,19.900000000001583,-23.799999999998267,0.8666666666667933,15.600000000002279
2019-11-05 18:00:00,ISM Non-Manufacturing PMI  (Oct),53.5 vs 52.6,-57.300000000000125,13.199999999999878,-63.10000000000038,-3.0789473684211224,-58.50000000000133
2019-11-05 18:00:00,JOLTS Job Openings  (Sep),7.028M vs 7.301M,-57.300000000000125,13.199999999999878,-63.10000000000038,-3.0789473684211224,-58.50000000000133
2019-11-07 16:30:00,Initial Jobless Claims,215K vs 218K,-2.2999999999995246,25.600000000001177,-10.999999999998789,-0.10000000000000205,-1.7000000000000348
2019-11-13 16:30:00,Core CPI (MoM)  (Oct),0.2% vs 0.1%,3.4000000000000696,11.400000000001409,-9.899999999998244,0.1882352941177047,3.20000000000098
2019-11-13 16:30:00,CPI (MoM)  (Oct),0.3% vs 0.1%,3.4000000000000696,11.400000000001409,-9.899999999998244,0.1882352941177047,3.20000000000098
2019-11-13 16:30:00,CPI (YoY)  (Oct),1.7% vs 1.7%,3.4000000000000696,11.400000000001409,-9.899999999998244,0.1882352941177047,3.20000000000098
2019-11-14 16:30:00,Initial Jobless Claims,215K vs 211K,-4.100000000000215,10.499999999999954,-16.199999999999548,-0.19411764705905032,-3.3000000000038554
2019-11-14 16:30:00,PPI (MoM)  (Oct),0.3% vs -0.3%,-4.100000000000215,10.499999999999954,-16.199999999999548,-0.19411764705905032,-3.3000000000038554
2019-11-15 16:30:00,Core Retail Sales (MoM)  (Oct),0.4% vs -0.1%,27.200000000000557,28.099999999999792,-5.699999999999594,1.6058823529412478,27.300000000001212
2019-11-15 16:30:00,Retail Sales (MoM)  (Oct),0.2% vs -0.3%,27.200000000000557,28.099999999999792,-5.699999999999594,1.6058823529412478,27.300000000001212
2019-11-21 16:30:00,Initial Jobless Claims,219K vs 227K,8.300000000001084,24.600000000001288,-1.7000000000000348,0.5058823529412252,8.60000000000083
2019-11-27 16:30:00,GDP (QoQ)  (Q3),1.9% vs 1.9%,-23.899999999998922,5.20000000000076,-27.199999999998337,-1.376470588235038,-23.399999999995647
2019-11-27 16:30:00,Initial Jobless Claims,223K vs 228K,-23.899999999998922,5.20000000000076,-27.199999999998337,-1.376470588235038,-23.399999999995647
2019-11-27 18:00:00,Core PCE Price Index (YoY)  (Oct),1.7% vs 1.7%,-18.000000000000238,5.20000000000076,-27.199999999998337,-0.9315789473682132,-17.699999999996052
2019-11-27 18:00:00,Core PCE Price Index (MoM)  (Oct),0.2% vs 0.0%,-18.000000000000238,5.20000000000076,-27.199999999998337,-0.9315789473682132,-17.699999999996052
2019-12-02 18:00:00,ISM Manufacturing PMI  (Nov),49.2 vs 48.3,52.90000000000017,67.80000000000008,-20.000000000000018,2.763157894737181,52.50000000000643
2019-12-04 16:15:00,ADP Nonfarm Employment Change  (Nov),140K vs 121K,19.000000000000128,28.099999999999792,-14.300000000000423,0.9764705882354217,16.60000000000217
2019-12-04 18:00:00,ISM Non-Manufacturing PMI  (Nov),54.5 vs 54.7,-5.60000000000116,35.199999999999676,-14.300000000000423,-0.41578947368412966,-7.899999999998464
2019-12-05 16:30:00,Initial Jobless Claims,215K vs 213K,22.800000000000598,27.200000000000557,0.0,1.3470588235292245,22.899999999996812
2019-12-06 16:30:00,Nonfarm Payrolls  (Nov),186K vs 156K,-47.50000000000032,5.5000000000005045,-47.50000000000032,-2.8176470588234412,-47.8999999999985
2019-12-06 16:30:00,Unemployment Rate  (Nov),3.6% vs 3.6%,-47.50000000000032,5.5000000000005045,-47.50000000000032,-2.8176470588234412,-47.8999999999985
2019-12-11 16:30:00,Core CPI (MoM)  (Nov),0.2% vs 0.2%,-0.5999999999994898,6.099999999999994,-21.299999999999653,-0.06470588235297323,-1.100000000000545
2019-12-11 16:30:00,CPI (YoY)  (Nov),2.0% vs 1.8%,-0.5999999999994898,6.099999999999994,-21.299999999999653,-0.06470588235297323,-1.100000000000545
2019-12-11 16:30:00,CPI (MoM)  (Nov),0.2% vs 0.4%,-0.5999999999994898,6.099999999999994,-21.299999999999653,-0.06470588235297323,-1.100000000000545
2019-12-12 16:30:00,Initial Jobless Claims,213K vs 203K,-4.60000000000127,24.699999999999722,-8.799999999999919,-0.30588235294135174,-5.20000000000298
2019-12-12 16:30:00,PPI (MoM)  (Nov),0.2% vs 0.4%,-4.60000000000127,24.699999999999722,-8.799999999999919,-0.30588235294135174,-5.20000000000298
2019-12-13 16:30:00,Core Retail Sales (MoM)  (Nov),0.4% vs 0.3%,24.200000000000887,71.00000000000107,-25.299999999999212,1.399999999999898,23.799999999998267
2019-12-13 16:30:00,Retail Sales (MoM)  (Nov),0.5% vs 0.4%,24.200000000000887,71.00000000000107,-25.299999999999212,1.399999999999898,23.799999999998267
2019-12-17 18:00:00,JOLTS Job Openings  (Oct),7.018M vs 7.032M,4.199999999998649,31.29999999999855,-14.000000000000679,0.23157894736841894,4.3999999999999595
2019-12-19 16:30:00,Initial Jobless Claims,225K vs 252K,9.600000000000719,31.600000000000517,-2.6999999999999247,0.5823529411766285,9.900000000002684
2019-12-20 16:30:00,GDP (QoQ)  (Q3),2.1% vs 2.1%,-36.099999999998914,5.399999999999849,-37.69999999999829,-2.099999999999912,-35.69999999999851
2019-12-20 18:00:00,Core PCE Price Index (YoY)  (Nov),1.6% vs 1.7%,-43.89999999999894,5.399999999999849,-46.19999999999847,-2.2947368421051038,-43.599999999996975
2019-12-20 18:00:00,Core PCE Price Index (MoM)  (Nov),0.1% vs 0.1%,-43.89999999999894,5.399999999999849,-46.19999999999847,-2.2947368421051038,-43.599999999996975
2019-12-26 16:30:00,Initial Jobless Claims,224K vs 235K,2.4000000000001798,11.500000000002064,-6.399999999999739,0.11764705882325524,1.9999999999953388
