datetime,event,delta_prev_fc,pre_pips,pre_max_pips,pre_min_pips,pre_mean_pips
2019-03-28 14:30:00,GDP (QoQ)  (Q4),2.4% vs 2.6%,-19.899999999999363,9.900000000000464,-27.200000000000557,-0.034252873563202876
2019-03-28 14:30:00,Initial Jobless Claims,220K vs 216K,-19.899999999999363,9.900000000000464,-27.200000000000557,-0.034252873563202876
2019-03-29 14:30:00,Core PCE Price Index (MoM)  (Jan),0.2% vs 0.2%,5.899999999998684,12.499999999999734,-16.599999999999948,-0.005057471264383083
2019-03-29 14:30:00,Core PCE Price Index (YoY)  (Jan),1.9% vs 2.0%,5.899999999998684,12.499999999999734,-16.599999999999948,-0.005057471264383083
2019-04-01 14:30:00,Core Retail Sales (MoM)  (Feb),0.4% vs 1.4%,6.199999999998429,21.700000000000053,-8.00000000000134,-0.003333333333360275
2019-04-01 14:30:00,Retail Sales (MoM)  (Feb),0.3% vs 0.7%,6.199999999998429,21.700000000000053,-8.00000000000134,-0.003333333333360275
2019-04-01 16:00:00,ISM Manufacturing PMI  (Mar),54.5 vs 54.2,7.399999999999629,21.700000000000053,-8.00000000000134,-0.0029166666666857743
2019-04-03 14:15:00,ADP Nonfarm Employment Change  (Mar),184K vs 197K,40.599999999999525,52.39999999999911,-0.700000000000145,0.04035087719301827
2019-04-03 16:00:00,ISM Non-Manufacturing PMI  (Mar),58.1 vs 59.7,30.399999999999316,52.39999999999911,-0.700000000000145,0.02354166666670293
2019-04-04 14:30:00,Initial Jobless Claims,216K vs 212K,-15.800000000001369,10.599999999998388,-20.900000000001473,-0.02839080459767786
2019-04-05 14:30:00,Nonfarm Payrolls  (Mar),175K vs 33K,8.900000000000574,15.800000000001369,-1.3999999999980695,0.0058620689655403315
2019-04-05 14:30:00,Unemployment Rate  (Mar),3.8% vs 3.8%,8.900000000000574,15.800000000001369,-1.3999999999980695,0.0058620689655403315
2019-04-09 16:00:00,JOLTS Job Openings  (Feb),7.550M vs 7.625M,18.599999999999728,23.599999999999177,-5.699999999999594,0.009687499999991763
2019-04-10 14:30:00,Core CPI (MoM)  (Mar),0.2% vs 0.1%,12.899999999997913,16.899999999999693,-9.100000000001884,0.00724137931036164
2019-04-10 14:30:00,CPI (YoY)  (Mar),1.8% vs 1.5%,12.899999999997913,16.899999999999693,-9.100000000001884,0.00724137931036164
2019-04-10 14:30:00,CPI (MoM)  (Mar),0.3% vs 0.2%,12.899999999997913,16.899999999999693,-9.100000000001884,0.00724137931036164
2019-04-11 14:30:00,Initial Jobless Claims,211K vs 204K,-12.099999999999334,12.499999999999734,-14.000000000000679,-0.021749136938996973
2019-04-11 14:30:00,PPI (MoM)  (Mar),0.3% vs 0.1%,-12.099999999999334,12.499999999999734,-14.000000000000679,-0.021749136938996973
2019-04-18 14:30:00,Core Retail Sales (MoM)  (Mar),0.7% vs -0.2%,-51.30000000000079,6.099999999999994,-54.799999999999294,-0.06574712643679888
2019-04-18 14:30:00,Initial Jobless Claims,205K vs 197K,-51.30000000000079,6.099999999999994,-54.799999999999294,-0.06574712643679888
2019-04-18 14:30:00,Retail Sales (MoM)  (Mar),0.9% vs -0.2%,-51.30000000000079,6.099999999999994,-54.799999999999294,-0.06574712643679888
2019-04-25 14:30:00,Initial Jobless Claims,199K vs 193K,-29.90000000000048,7.200000000000539,-33.799999999999386,-0.04344827586209329
2019-04-26 14:30:00,GDP (QoQ)  (Q1),2.0% vs 2.2%,-0.4999999999988347,12.700000000001044,-10.499999999999954,-0.0024137931034334623
2019-04-29 14:30:00,Core PCE Price Index (MoM)  (Mar),0.1% vs 0.1%,6.800000000000139,18.60000000000195,-3.4999999999985043,0.004597701149406916
2019-04-29 14:30:00,Core PCE Price Index (YoY)  (Feb),1.7% vs 1.8%,6.800000000000139,18.60000000000195,-3.4999999999985043,0.004597701149406916
2019-04-29 14:30:00,Core PCE Price Index (MoM)  (Feb),0.2% vs 0.1%,6.800000000000139,18.60000000000195,-3.4999999999985043,0.004597701149406916
2019-04-29 14:30:00,Core PCE Price Index (YoY)  (Mar),1.7% vs 1.7%,6.800000000000139,18.60000000000195,-3.4999999999985043,0.004597701149406916
2019-05-01 14:15:00,ADP Nonfarm Employment Change  (Apr),181K vs 151K,18.899999999999473,24.800000000000377,-4.20000000000087,0.006900584795330487
2019-05-01 16:00:00,ISM Manufacturing PMI  (Apr),55.0 vs 55.3,12.999999999998568,24.800000000000377,-4.20000000000087,-0.0006249999999902167
2019-05-02 14:30:00,Initial Jobless Claims,220K vs 230K,4.3999999999999595,20.000000000000018,-7.999999999999119,-0.002988505747092418
2019-05-03 14:30:00,Nonfarm Payrolls  (Apr),181K vs 189K,-16.799999999999038,5.700000000001815,-27.89999999999848,-0.02436781609200647
2019-05-03 14:30:00,Unemployment Rate  (Apr),3.8% vs 3.8%,-16.799999999999038,5.700000000001815,-27.89999999999848,-0.02436781609200647
2019-05-03 16:00:00,ISM Non-Manufacturing PMI  (Apr),57.2 vs 56.1,-5.899999999998684,5.700000000001815,-36.89999999999971,-0.013229166666716327
2019-05-07 16:00:00,JOLTS Job Openings  (Mar),7.350M vs 7.142M,-8.900000000000574,23.100000000000342,-19.899999999999363,-0.01447916666665744
2019-05-09 14:30:00,Initial Jobless Claims,215K vs 230K,1.7000000000000348,9.300000000000974,-20.599999999999508,-0.002873563218399421
2019-05-09 14:30:00,PPI (MoM)  (Apr),0.2% vs 0.6%,1.7000000000000348,9.300000000000974,-20.599999999999508,-0.002873563218399421
2019-05-10 14:30:00,CPI (YoY)  (Apr),2.1% vs 1.9%,9.300000000000974,20.500000000001073,-0.5999999999994898,0.007471264367811441
2019-05-10 14:30:00,CPI (MoM)  (Apr),0.4% vs 0.4%,9.300000000000974,20.500000000001073,-0.5999999999994898,0.007471264367811441
2019-05-10 14:30:00,Core CPI (MoM)  (Apr),0.2% vs 0.1%,9.300000000000974,20.500000000001073,-0.5999999999994898,0.007471264367811441
2019-05-15 14:30:00,Core Retail Sales (MoM)  (Apr),0.7% vs 1.3%,-22.299999999999542,9.799999999999809,-29.09999999999968,-0.033448275862060936
2019-05-15 14:30:00,Retail Sales (MoM)  (Apr),0.2% vs 1.7%,-22.299999999999542,9.799999999999809,-29.09999999999968,-0.033448275862060936
2019-05-16 14:30:00,Initial Jobless Claims,220K vs 228K,-0.40000000000040004,19.099999999998563,-7.200000000000539,-0.009885057471257664
2019-05-23 14:30:00,Initial Jobless Claims,215K vs 212K,-14.700000000000824,4.299999999999304,-23.699999999999832,-0.02103448275860791
2019-05-30 14:30:00,GDP (QoQ)  (Q1),3.1% vs 2.2%,-0.2999999999997449,8.00000000000134,-10.999999999998789,-0.008735632183916783
2019-05-30 14:30:00,Initial Jobless Claims,216K vs 212K,-0.2999999999997449,8.00000000000134,-10.999999999998789,-0.008735632183916783
2019-05-31 14:30:00,Core PCE Price Index (YoY)  (Apr),1.6% vs 1.5%,22.900000000001253,27.200000000000557,-4.199999999998649,0.014827586206835452
2019-05-31 14:30:00,Core PCE Price Index (MoM)  (Apr),0.2% vs 0.1%,22.900000000001253,27.200000000000557,-4.199999999998649,0.014827586206835452
2019-06-03 16:00:00,ISM Manufacturing PMI  (May),53.0 vs 52.8,33.69999999999873,36.999999999998145,-8.00000000000134,0.025860271115708915
2019-06-05 14:15:00,ADP Nonfarm Employment Change  (May),180K vs 271K,3.60000000000138,35.30000000000033,-2.8999999999990145,-0.001754385964900401
2019-06-05 16:00:00,ISM Non-Manufacturing PMI  (May),55.5 vs 55.5,20.800000000000818,53.19999999999992,-2.8999999999990145,0.019791666666671426
2019-06-06 14:30:00,Initial Jobless Claims,215K vs 218K,34.600000000000186,45.69999999999963,-25.800000000000267,0.0360919540229927
2019-06-07 14:30:00,Unemployment Rate  (May),3.6% vs 3.6%,-5.1000000000001044,2.900000000001235,-25.200000000000777,-0.009540229885053613
2019-06-07 14:30:00,Nonfarm Payrolls  (May),185K vs 224K,-5.1000000000001044,2.900000000001235,-25.200000000000777,-0.009540229885053613
2019-06-10 16:00:00,JOLTS Job Openings  (Apr),7.479M vs 7.474M,-26.699999999999502,3.5000000000007248,-37.10000000000102,-0.03343749999999008
2019-06-11 14:30:00,PPI (MoM)  (May),0.1% vs 0.2%,0.9999999999998899,18.899999999999473,-9.300000000000974,-0.011392405063296784
2019-06-12 14:30:00,Core CPI (MoM)  (May),0.2% vs 0.1%,-2.60000000000149,16.299999999997983,-15.200000000001879,-0.01288837744534214
2019-06-12 14:30:00,CPI (YoY)  (May),1.9% vs 2.0%,-2.60000000000149,16.299999999997983,-15.200000000001879,-0.01288837744534214
2019-06-12 14:30:00,CPI (MoM)  (May),0.1% vs 0.3%,-2.60000000000149,16.299999999997983,-15.200000000001879,-0.01288837744534214
2019-06-13 14:30:00,Initial Jobless Claims,216K vs 219K,-4.60000000000127,11.900000000000244,-7.900000000000684,-0.017816091953963602
2019-06-14 14:30:00,Core Retail Sales (MoM)  (May),0.5% vs 0.5%,-10.700000000001264,11.900000000000244,-25.699999999999612,-0.023448275862079655
2019-06-14 14:30:00,Retail Sales (MoM)  (May),0.7% vs 0.3%,-10.700000000001264,11.900000000000244,-25.699999999999612,-0.023448275862079655
2019-06-20 14:30:00,Initial Jobless Claims,220K vs 222K,79.19999999999928,86.3999999999998,0.0,0.07827586206896532
2019-06-27 14:30:00,GDP (QoQ)  (Q1),3.1% vs 3.1%,-2.9999999999996696,7.500000000000284,-26.199999999998447,-0.005408515535071922
2019-06-27 14:30:00,Initial Jobless Claims,220K vs 217K,-2.9999999999996696,7.500000000000284,-26.199999999998447,-0.005408515535071922
2019-06-28 14:30:00,Core PCE Price Index (MoM)  (May),0.2% vs 0.2%,14.199999999999768,24.899999999998812,-7.800000000000029,0.00782508630611701
2019-06-28 14:30:00,Core PCE Price Index (YoY)  (May),1.6% vs 1.6%,14.199999999999768,24.899999999998812,-7.800000000000029,0.00782508630611701
2019-07-01 16:00:00,ISM Manufacturing PMI  (Jun),51.0 vs 52.1,-24.699999999999722,3.900000000001125,-43.5999999999992,-0.040119047619069904
2019-07-03 14:15:00,ADP Nonfarm Employment Change  (Jun),140K vs 41K,2.6999999999999247,10.399999999999299,-20.700000000000163,-0.005263157894745352
2019-07-03 14:30:00,Initial Jobless Claims,220K vs 229K,2.8999999999990145,10.699999999999044,-20.700000000000163,-0.005287356321843092
2019-07-03 16:00:00,ISM Non-Manufacturing PMI  (Jun),56.1 vs 56.9,1.500000000000945,10.699999999999044,-20.700000000000163,-0.007083333333328852
2019-07-05 14:30:00,Nonfarm Payrolls  (Jun),160K vs 72K,-18.700000000000383,2.4000000000001798,-29.600000000000737,-0.028193325661668045
2019-07-05 14:30:00,Unemployment Rate  (Jun),3.6% vs 3.6%,-18.700000000000383,2.4000000000001798,-29.600000000000737,-0.028193325661668045
2019-07-09 16:00:00,JOLTS Job Openings  (May),7.470M vs 7.372M,-9.099999999999664,2.8999999999990145,-22.500000000000853,-0.016041666666658422
2019-07-11 14:30:00,Core CPI (MoM)  (Jun),0.2% vs 0.1%,28.200000000000447,31.90000000000026,-0.8000000000008001,0.023448275862117937
2019-07-11 14:30:00,CPI (YoY)  (Jun),1.6% vs 1.8%,28.200000000000447,31.90000000000026,-0.8000000000008001,0.023448275862117937
2019-07-11 14:30:00,CPI (MoM)  (Jun),0.0% vs 0.1%,28.200000000000447,31.90000000000026,-0.8000000000008001,0.023448275862117937
2019-07-11 14:30:00,Initial Jobless Claims,220K vs 222K,28.200000000000447,31.90000000000026,-0.8000000000008001,0.023448275862117937
2019-07-12 14:30:00,PPI (MoM)  (Jun),0.1% vs 0.1%,-4.299999999999304,21.700000000000053,-7.200000000000539,-0.008850574712637855
2019-07-16 14:30:00,Core Retail Sales (MoM)  (Jun),0.1% vs 0.4%,-39.89999999999938,2.5999999999992696,-43.69999999999985,-0.04781609195402488
2019-07-16 14:30:00,Retail Sales (MoM)  (Jun),0.1% vs 0.4%,-39.89999999999938,2.5999999999992696,-43.69999999999985,-0.04781609195402488
2019-07-18 14:30:00,Initial Jobless Claims,216K vs 208K,-5.5000000000005045,16.799999999999038,-22.000000000002018,-0.009885057471280633
2019-07-25 14:30:00,Initial Jobless Claims,220K vs 216K,-33.60000000000029,18.899999999999473,-36.599999999999966,-0.046144994246255754
2019-07-26 14:30:00,GDP (QoQ)  (Q2),1.8% vs 3.1%,-7.7000000000015945,3.4999999999985043,-17.400000000000748,-0.02002301495971957
2019-07-30 14:30:00,Core PCE Price Index (MoM)  (Jun),0.2% vs 0.2%,4.899999999998794,13.599999999998058,-14.000000000000679,-0.00011507479854064591
2019-07-30 14:30:00,Core PCE Price Index (YoY)  (Jun),1.7% vs 1.5%,4.899999999998794,13.599999999998058,-14.000000000000679,-0.00011507479854064591
2019-07-31 14:15:00,ADP Nonfarm Employment Change  (Jul),150K vs 112K,-4.299999999999304,6.900000000000794,-12.099999999999334,-0.007025761124126206
2019-08-01 14:30:00,Initial Jobless Claims,214K vs 207K,-32.099999999999355,7.600000000000939,-45.09999999999792,-0.043448275862065205
2019-08-01 16:00:00,ISM Manufacturing PMI  (Jul),52.0 vs 51.7,-28.599999999998627,7.600000000000939,-45.09999999999792,-0.036874999999991775
2019-08-02 14:30:00,Nonfarm Payrolls  (Jul),164K vs 193K,16.899999999999693,32.29999999999844,-13.100000000001444,0.013678160919494569
2019-08-02 14:30:00,Unemployment Rate  (Jul),3.7% vs 3.7%,16.899999999999693,32.29999999999844,-13.100000000001444,0.013678160919494569
2019-08-05 16:00:00,ISM Non-Manufacturing PMI  (Jul),55.5 vs 55.1,70.00000000000117,76.1999999999996,-3.8999999999989043,0.06458333333334704
2019-08-06 16:00:00,JOLTS Job Openings  (Jun),7.450M vs 7.384M,-40.10000000000069,36.19999999999956,-46.00000000000159,-0.052708333333320125
2019-08-08 14:30:00,Initial Jobless Claims,215K vs 217K,-9.900000000000464,26.399999999999757,-15.400000000000968,-0.007701149425291868
2019-08-09 14:30:00,PPI (MoM)  (Jul),0.2% vs 0.1%,3.9999999999995595,14.600000000000168,-9.999999999998899,-0.008735632183919335
2019-08-13 14:30:00,CPI (MoM)  (Jul),0.3% vs 0.1%,4.500000000000615,13.199999999999878,-33.499999999999645,0.0019540229885211006
2019-08-13 14:30:00,CPI (YoY)  (Jul),1.7% vs 1.6%,4.500000000000615,13.199999999999878,-33.499999999999645,0.0019540229885211006
2019-08-13 14:30:00,Core CPI (MoM)  (Jul),0.2% vs 0.3%,4.500000000000615,13.199999999999878,-33.499999999999645,0.0019540229885211006
2019-08-15 14:30:00,Core Retail Sales (MoM)  (Jul),0.4% vs 0.3%,7.199999999998319,17.300000000000093,-1.900000000001345,0.000575373993063509
2019-08-15 14:30:00,Initial Jobless Claims,214K vs 211K,7.199999999998319,17.300000000000093,-1.900000000001345,0.000575373993063509
2019-08-15 14:30:00,Retail Sales (MoM)  (Jul),0.3% vs 0.3%,7.199999999998319,17.300000000000093,-1.900000000001345,0.000575373993063509
2019-08-22 14:30:00,Initial Jobless Claims,216K vs 221K,-6.300000000001305,24.599999999999067,-24.900000000001032,-0.017471264367831012
2019-08-29 14:30:00,GDP (QoQ)  (Q2),2.0% vs 2.1%,-7.500000000000284,6.6000000000010495,-11.299999999998533,-0.011954022988504941
2019-08-29 14:30:00,Initial Jobless Claims,215K vs 211K,-7.500000000000284,6.6000000000010495,-11.299999999998533,-0.011954022988504941
2019-08-30 14:30:00,Core PCE Price Index (MoM)  (Jul),0.3% vs 0.2%,-21.700000000000053,2.4000000000001798,-24.699999999999722,-0.03486766398159416
2019-08-30 14:30:00,Core PCE Price Index (YoY)  (Jul),1.6% vs 1.6%,-21.700000000000053,2.4000000000001798,-24.699999999999722,-0.03486766398159416
2019-09-03 16:00:00,ISM Manufacturing PMI  (Aug),51.1 vs 51.2,-22.100000000000453,0.8000000000008001,-43.400000000000105,-0.03451511991659056
2019-09-05 14:15:00,ADP Nonfarm Employment Change  (Aug),148K vs 142K,24.000000000001798,32.80000000000172,-17.699999999998273,0.01649122807015882
2019-09-05 14:30:00,Initial Jobless Claims,215K vs 216K,21.800000000000708,32.80000000000172,-17.699999999998273,0.014712643678139903
2019-09-05 16:00:00,ISM Non-Manufacturing PMI  (Aug),54.0 vs 53.7,47.09999999999992,50.400000000001555,-17.699999999998273,0.03999999999997524
2019-09-06 14:30:00,Unemployment Rate  (Aug),3.7% vs 3.7%,-4.20000000000087,16.700000000000603,-14.700000000000824,-0.0093103448275885
2019-09-06 14:30:00,Nonfarm Payrolls  (Aug),160K vs 159K,-4.20000000000087,16.700000000000603,-14.700000000000824,-0.0093103448275885
2019-09-10 16:00:00,JOLTS Job Openings  (Jul),7.311M vs 7.248M,-9.200000000000319,10.699999999999044,-16.300000000000203,-0.014687499999987511
2019-09-11 14:30:00,PPI (MoM)  (Aug),0.1% vs 0.2%,-43.199999999998795,6.900000000000794,-51.999999999998714,-0.056666666666639755
2019-09-12 14:30:00,Core CPI (MoM)  (Aug),0.2% vs 0.3%,-42.200000000001125,60.2999999999998,-54.60000000000021,-0.05080459770112493
2019-09-12 14:30:00,CPI (YoY)  (Aug),1.8% vs 1.8%,-42.200000000001125,60.2999999999998,-54.60000000000021,-0.05080459770112493
2019-09-12 14:30:00,CPI (MoM)  (Aug),0.1% vs 0.3%,-42.200000000001125,60.2999999999998,-54.60000000000021,-0.05080459770112493
2019-09-12 14:30:00,Initial Jobless Claims,215K vs 219K,-42.200000000001125,60.2999999999998,-54.60000000000021,-0.05080459770112493
2019-09-13 14:30:00,Core Retail Sales (MoM)  (Aug),0.1% vs 1.0%,30.09999999999957,46.200000000000685,-7.800000000000029,0.02094361334864776
2019-09-13 14:30:00,Retail Sales (MoM)  (Aug),0.2% vs 0.8%,30.09999999999957,46.200000000000685,-7.800000000000029,0.02094361334864776
2019-09-19 14:30:00,Initial Jobless Claims,213K vs 206K,35.49999999999942,41.29999999999967,-9.300000000000974,0.030609896432713134
2019-09-26 14:30:00,GDP (QoQ)  (Q2),2.0% vs 2.0%,4.300000000001525,21.500000000000963,-20.999999999999908,-0.0006896551723876844
2019-09-26 14:30:00,Initial Jobless Claims,212K vs 210K,4.300000000001525,21.500000000000963,-20.999999999999908,-0.0006896551723876844
2019-09-27 14:30:00,Core PCE Price Index (YoY)  (Aug),1.8% vs 1.7%,18.099999999998673,22.599999999999287,-12.600000000000389,0.010817031070115736
2019-09-27 14:30:00,Core PCE Price Index (MoM)  (Aug),0.2% vs 0.2%,18.099999999998673,22.599999999999287,-12.600000000000389,0.010817031070115736
2019-10-01 16:00:00,ISM Manufacturing PMI  (Sep),50.4 vs 49.1,-12.800000000001699,9.500000000000064,-19.299999999999873,-0.027812500000024925
2019-10-02 14:15:00,ADP Nonfarm Employment Change  (Sep),140K vs 157K,-7.099999999999884,10.200000000000209,-27.099999999999902,-0.011812865497062517
2019-10-03 14:30:00,Initial Jobless Claims,215K vs 215K,-3.6999999999998145,13.199999999999878,-19.700000000000273,-0.011392405063301895
2019-10-03 16:00:00,ISM Non-Manufacturing PMI  (Sep),55.0 vs 56.4,-0.7999999999985796,13.199999999999878,-19.700000000000273,-0.008863399374364669
2019-10-04 14:30:00,Nonfarm Payrolls  (Sep),140K vs 168K,9.099999999999664,19.000000000000128,-6.6000000000010495,0.01011494252873554
2019-10-04 14:30:00,Unemployment Rate  (Sep),3.7% vs 3.7%,9.099999999999664,19.000000000000128,-6.6000000000010495,0.01011494252873554
2019-10-08 14:30:00,PPI (MoM)  (Sep),0.1% vs 0.1%,13.800000000001589,25.200000000000777,-5.800000000000249,0.004712643678176479
2019-10-09 16:00:00,JOLTS Job Openings  (Aug),7.191M vs 7.174M,24.699999999999722,34.19999999999979,-0.9999999999998899,0.014791666666682616
2019-10-10 14:30:00,Core CPI (MoM)  (Sep),0.2% vs 0.3%,52.39999999999911,60.79999999999863,-0.30000000000196536,0.05356321839081094
2019-10-10 14:30:00,CPI (MoM)  (Sep),0.1% vs 0.1%,52.39999999999911,60.79999999999863,-0.30000000000196536,0.05356321839081094
2019-10-10 14:30:00,CPI (YoY)  (Sep),1.8% vs 1.7%,52.39999999999911,60.79999999999863,-0.30000000000196536,0.05356321839081094
2019-10-10 14:30:00,Initial Jobless Claims,215K vs 220K,52.39999999999911,60.79999999999863,-0.30000000000196536,0.05356321839081094
2019-10-16 14:30:00,Core Retail Sales (MoM)  (Sep),0.2% vs 0.2%,-2.2999999999995246,28.900000000000592,-8.699999999999264,-0.006206896551754592
