datetime,event,delta_prev_fc,pre_pips,pre_max_pips,pre_min_pips,pre_mean_pips
2019-11-27 16:00:00,Core PCE Price Index (MoM)  (Oct),0.2% vs 0.0%,-26.900000000000812,0.8999999999992347,-30.200000000000227,-0.03677083333331055
2019-12-02 16:00:00,ISM Manufacturing PMI  (Nov),49.2 vs 48.3,25.600000000001177,27.600000000000957,-15.899999999999803,0.016963350785337516
2019-12-04 14:15:00,ADP Nonfarm Employment Change  (Nov),140K vs 121K,-1.0999999999983245,6.300000000001305,-14.799999999999258,-0.01031652989448213
2019-12-04 16:00:00,ISM Non-Manufacturing PMI  (Nov),54.5 vs 54.7,18.500000000001293,27.600000000000957,-14.799999999999258,0.00929018789145269
2019-12-05 14:30:00,Initial Jobless Claims,215K vs 213K,12.299999999998423,21.799999999998487,-1.0000000000021103,0.005408515535143467
2019-12-06 14:30:00,Unemployment Rate  (Nov),3.6% vs 3.6%,-9.200000000000319,4.599999999999049,-16.80000000000126,-0.02006920415223207
2019-12-06 14:30:00,Nonfarm Payrolls  (Nov),186K vs 156K,-9.200000000000319,4.599999999999049,-16.80000000000126,-0.02006920415223207
2019-12-11 14:30:00,Core CPI (MoM)  (Nov),0.2% vs 0.2%,-14.300000000000423,2.9999999999996696,-22.800000000000598,-0.020574712643695547
2019-12-11 14:30:00,CPI (MoM)  (Nov),0.2% vs 0.4%,-14.300000000000423,2.9999999999996696,-22.800000000000598,-0.020574712643695547
2019-12-11 14:30:00,CPI (YoY)  (Nov),2.0% vs 1.8%,-14.300000000000423,2.9999999999996696,-22.800000000000598,-0.020574712643695547
2019-12-12 14:30:00,Initial Jobless Claims,213K vs 203K,3.900000000001125,12.499999999999734,-6.999999999999229,-0.0036823935557970737
2019-12-12 14:30:00,PPI (MoM)  (Nov),0.2% vs 0.4%,3.900000000001125,12.499999999999734,-6.999999999999229,-0.0036823935557970737
2019-12-13 14:30:00,Core Retail Sales (MoM)  (Nov),0.4% vs 0.3%,-5.700000000001815,15.600000000000058,-14.700000000000824,-0.0178160919540223
2019-12-13 14:30:00,Retail Sales (MoM)  (Nov),0.5% vs 0.4%,-5.700000000001815,15.600000000000058,-14.700000000000824,-0.0178160919540223
2019-12-17 16:00:00,JOLTS Job Openings  (Oct),7.018M vs 7.032M,10.999999999998789,35.29999999999811,-10.000000000001119,0.007708333333360702
2019-12-19 14:30:00,Initial Jobless Claims,225K vs 252K,2.1999999999988695,30.09999999999957,-4.20000000000087,-0.007134637514405538
2019-12-20 14:30:00,GDP (QoQ)  (Q3),2.1% vs 2.1%,-32.00000000000092,1.0999999999983245,-33.8000000000016,-0.04000000000002724
2019-12-20 16:00:00,Core PCE Price Index (YoY)  (Nov),1.6% vs 1.7%,-40.40000000000043,1.0999999999983245,-41.999999999999815,-0.04625000000003238
2019-12-20 16:00:00,Core PCE Price Index (MoM)  (Nov),0.1% vs 0.1%,-40.40000000000043,1.0999999999983245,-41.999999999999815,-0.04625000000003238
2019-12-26 14:30:00,Initial Jobless Claims,224K vs 235K,5.700000000001815,6.500000000000394,-8.799999999999919,-0.0023014959724226777
