datetime,event,delta_act_fc,delta_act_prev,post_pips,post_max_pips,post_min_pips,post_mean_pips
2019-03-29 14:30:00,Core PCE Price Index (YoY)  (Jan),1.8% vs 1.9%,1.8% vs 2.0%,-15.699999999998493,8.00000000000134,-20.499999999998852,-0.039198218262805874
2019-04-01 14:30:00,Core Retail Sales (MoM)  (Feb),-0.4% vs 0.4%,-0.4% vs 1.4%,-36.10000000000113,6.999999999999229,-39.80000000000095,-0.07504393673110324
2019-04-01 14:30:00,Retail Sales (MoM)  (Feb),-0.2% vs 0.3%,-0.2% vs 0.7%,-36.10000000000113,6.999999999999229,-39.80000000000095,-0.07504393673110324
2019-04-01 16:00:00,ISM Manufacturing PMI  (Mar),55.3 vs 54.5,55.3 vs 54.2,-25.200000000000777,3.9999999999995595,-28.900000000000592,-0.06513569937370008
2019-04-03 14:15:00,ADP Nonfarm Employment Change  (Mar),129K vs 184K,129K vs 197K,-9.500000000000064,3.1000000000003247,-20.999999999999908,-0.028595890410956136
2019-04-03 16:00:00,ISM Non-Manufacturing PMI  (Mar),56.1 vs 58.1,56.1 vs 59.7,-0.5999999999994898,12.000000000000899,-12.099999999999334,-0.01252609603340618
2019-04-04 14:30:00,Initial Jobless Claims,202K vs 216K,202K vs 212K,2.2999999999995246,8.499999999997954,-12.400000000001299,-0.0022847100175740504
2019-04-05 14:30:00,Nonfarm Payrolls  (Mar),196K vs 175K,196K vs 33K,-19.199999999999218,9.399999999999409,-23.500000000000743,-0.04243614931235421
2019-04-05 14:30:00,Unemployment Rate  (Mar),3.8% vs 3.8%,3.8% vs 3.8%,-19.199999999999218,9.399999999999409,-23.500000000000743,-0.04243614931235421
2019-04-09 16:00:00,JOLTS Job Openings  (Feb),7.087M vs 7.550M,7.087M vs 7.625M,-15.399999999998748,1.9999999999997797,-18.499999999999073,-0.0413361169102733
2019-04-10 14:30:00,Core CPI (MoM)  (Mar),0.1% vs 0.2%,0.1% vs 0.1%,-6.099999999999994,2.100000000000435,-51.49999999999988,-0.025659050966616193
2019-04-10 14:30:00,CPI (YoY)  (Mar),1.9% vs 1.8%,1.9% vs 1.5%,-6.099999999999994,2.100000000000435,-51.49999999999988,-0.025659050966616193
2019-04-10 14:30:00,CPI (MoM)  (Mar),0.4% vs 0.3%,0.4% vs 0.2%,-6.099999999999994,2.100000000000435,-51.49999999999988,-0.025659050966616193
2019-04-11 14:30:00,Initial Jobless Claims,196K vs 211K,196K vs 204K,-2.2999999999995246,17.100000000001003,-9.299999999998754,-0.013708260105475522
2019-04-11 14:30:00,PPI (MoM)  (Mar),0.6% vs 0.3%,0.6% vs 0.1%,-2.2999999999995246,17.100000000001003,-9.299999999998754,-0.013708260105475522
2019-04-18 14:30:00,Core Retail Sales (MoM)  (Mar),1.2% vs 0.7%,1.2% vs -0.2%,-10.399999999999299,12.000000000000899,-15.599999999997838,-0.03954305799645534
2019-04-18 14:30:00,Initial Jobless Claims,192K vs 205K,192K vs 197K,-10.399999999999299,12.000000000000899,-15.599999999997838,-0.03954305799645534
2019-04-18 14:30:00,Retail Sales (MoM)  (Mar),1.6% vs 0.9%,1.6% vs -0.2%,-10.399999999999299,12.000000000000899,-15.599999999997838,-0.03954305799645534
2019-04-25 14:30:00,Initial Jobless Claims,230K vs 199K,230K vs 193K,12.800000000001699,33.10000000000146,-2.4999999999986144,0.022495606326872752
2019-04-26 14:30:00,GDP (QoQ)  (Q1),3.2% vs 2.0%,3.2% vs 2.2%,17.100000000001003,48.10000000000203,-3.2999999999994145,0.024950884086480978
2019-04-29 14:30:00,Core PCE Price Index (MoM)  (Mar),0.0% vs 0.1%,0.0% vs 0.1%,24.399999999999977,28.399999999999537,-13.300000000000534,0.03216168717045498
2019-04-29 14:30:00,Core PCE Price Index (YoY)  (Feb),1.6% vs 1.7%,1.6% vs 1.8%,24.399999999999977,28.399999999999537,-13.300000000000534,0.03216168717045498
2019-04-29 14:30:00,Core PCE Price Index (MoM)  (Feb),0.1% vs 0.2%,0.1% vs 0.1%,24.399999999999977,28.399999999999537,-13.300000000000534,0.03216168717045498
2019-04-29 14:30:00,Core PCE Price Index (YoY)  (Mar),1.6% vs 1.7%,1.6% vs 1.7%,24.399999999999977,28.399999999999537,-13.300000000000534,0.03216168717045498
2019-05-01 14:15:00,ADP Nonfarm Employment Change  (Apr),275K vs 181K,275K vs 151K,-31.200000000000117,34.600000000000186,-43.100000000000364,-0.06626712328763008
2019-05-01 16:00:00,ISM Manufacturing PMI  (Apr),52.8 vs 55.0,52.8 vs 55.3,-38.599999999999746,27.200000000000557,-50.499999999999986,-0.09478079331936422
2019-05-02 14:30:00,Initial Jobless Claims,230K vs 220K,230K vs 230K,-28.300000000001102,3.2999999999994145,-29.50000000000008,-0.059226713532503146
2019-05-03 14:30:00,Nonfarm Payrolls  (Apr),263K vs 181K,263K vs 189K,60.09999999999849,64.10000000000026,-5.60000000000116,0.09017681728876414
2019-05-03 14:30:00,Unemployment Rate  (Apr),3.6% vs 3.8%,3.6% vs 3.8%,60.09999999999849,64.10000000000026,-5.60000000000116,0.09017681728876414
2019-05-03 16:00:00,ISM Non-Manufacturing PMI  (Apr),55.5 vs 57.2,55.5 vs 56.1,22.999999999999687,27.000000000001467,-3.7999999999982492,0.03866348448683003
2019-05-07 16:00:00,JOLTS Job Openings  (Mar),7.488M vs 7.350M,7.488M vs 7.142M,6.700000000001705,8.00000000000134,-20.199999999999108,0.006680584551154906
2019-05-09 14:30:00,Initial Jobless Claims,228K vs 215K,228K vs 230K,21.899999999999142,54.69999999999864,-5.00000000000167,0.018980667838281076
2019-05-09 14:30:00,PPI (MoM)  (Apr),0.2% vs 0.2%,0.2% vs 0.6%,21.899999999999142,54.69999999999864,-5.00000000000167,0.018980667838281076
2019-05-10 14:30:00,CPI (YoY)  (Apr),2.0% vs 2.1%,2.0% vs 1.9%,-1.40000000000029,19.299999999999873,-6.500000000000394,-0.011198428290787222
2019-05-10 14:30:00,CPI (MoM)  (Apr),0.3% vs 0.4%,0.3% vs 0.4%,-1.40000000000029,19.299999999999873,-6.500000000000394,-0.011198428290787222
2019-05-10 14:30:00,Core CPI (MoM)  (Apr),0.1% vs 0.2%,0.1% vs 0.1%,-1.40000000000029,19.299999999999873,-6.500000000000394,-0.011198428290787222
2019-05-15 14:30:00,Core Retail Sales (MoM)  (Apr),0.1% vs 0.7%,0.1% vs 1.3%,17.300000000000093,37.199999999999456,-8.20000000000043,0.022495606326864943
2019-05-15 14:30:00,Retail Sales (MoM)  (Apr),-0.2% vs 0.2%,-0.2% vs 1.7%,17.300000000000093,37.199999999999456,-8.20000000000043,0.022495606326864943
2019-05-16 14:30:00,Initial Jobless Claims,212K vs 220K,212K vs 228K,-31.200000000000117,0.5000000000010552,-37.8999999999996,-0.06572934973634974
2019-05-23 14:30:00,Initial Jobless Claims,211K vs 215K,211K vs 212K,43.90000000000116,48.39999999999955,-32.099999999999355,0.06373239436615341
2019-05-30 14:30:00,GDP (QoQ)  (Q1),3.1% vs 3.1%,3.1% vs 2.2%,-10.799999999999699,1.40000000000029,-24.100000000000232,-0.03181019332159112
2019-05-30 14:30:00,Initial Jobless Claims,215K vs 216K,215K vs 212K,-10.799999999999699,1.40000000000029,-24.100000000000232,-0.03181019332159112
2019-05-31 14:30:00,Core PCE Price Index (YoY)  (Apr),1.6% vs 1.6%,1.6% vs 1.5%,16.00000000000046,27.89999999999848,-15.100000000001224,0.0314341846758097
2019-05-31 14:30:00,Core PCE Price Index (MoM)  (Apr),0.2% vs 0.2%,0.2% vs 0.1%,16.00000000000046,27.89999999999848,-15.100000000001224,0.0314341846758097
2019-06-03 16:00:00,ISM Manufacturing PMI  (May),52.1 vs 53.0,52.1 vs 52.8,45.80000000000028,63.50000000000078,-1.40000000000029,0.07223382045926276
2019-06-05 14:15:00,ADP Nonfarm Employment Change  (May),27K vs 180K,27K vs 271K,-38.800000000001056,41.09999999999836,-45.399999999999885,-0.07037671232877193
2019-06-05 16:00:00,ISM Non-Manufacturing PMI  (May),56.9 vs 55.5,56.9 vs 55.5,-32.300000000000665,12.600000000000389,-38.899999999999494,-0.07933194154487644
2019-06-06 14:30:00,Initial Jobless Claims,218K vs 215K,218K vs 218K,10.700000000001264,43.20000000000101,-21.599999999999397,0.008963093145831108
2019-06-07 14:30:00,Unemployment Rate  (May),3.6% vs 3.6%,3.6% vs 3.6%,31.30000000000077,45.600000000001195,0.0,0.05265225933203698
2019-06-07 14:30:00,Nonfarm Payrolls  (May),75K vs 185K,75K vs 224K,31.30000000000077,45.600000000001195,0.0,0.05265225933203698
2019-06-10 16:00:00,JOLTS Job Openings  (Apr),7.449M vs 7.479M,7.449M vs 7.474M,12.900000000000134,24.200000000000887,-9.399999999999409,0.02071129707114926
2019-06-11 14:30:00,PPI (MoM)  (May),0.1% vs 0.1%,0.1% vs 0.2%,15.100000000001224,25.399999999999867,-10.699999999999044,0.01936619718313555
2019-06-12 14:30:00,Core CPI (MoM)  (May),0.1% vs 0.2%,0.1% vs 0.1%,-46.99999999999926,1.6000000000016001,-55.899999999999835,-0.08892794376099311
2019-06-12 14:30:00,CPI (YoY)  (May),1.8% vs 1.9%,1.8% vs 2.0%,-46.99999999999926,1.6000000000016001,-55.899999999999835,-0.08892794376099311
2019-06-12 14:30:00,CPI (MoM)  (May),0.1% vs 0.1%,0.1% vs 0.3%,-46.99999999999926,1.6000000000016001,-55.899999999999835,-0.08892794376099311
2019-06-13 14:30:00,Initial Jobless Claims,222K vs 216K,222K vs 219K,-12.499999999999734,0.4999999999988347,-21.400000000000308,-0.03339191564149991
2019-06-14 14:30:00,Core Retail Sales (MoM)  (May),0.5% vs 0.5%,0.5% vs 0.5%,-43.89999999999894,7.099999999999884,-46.500000000000426,-0.08310412573672475
2019-06-14 14:30:00,Retail Sales (MoM)  (May),0.5% vs 0.7%,0.5% vs 0.3%,-43.89999999999894,7.099999999999884,-46.500000000000426,-0.08310412573672475
2019-06-20 14:30:00,Initial Jobless Claims,216K vs 220K,216K vs 222K,-17.500000000001403,0.7999999999985796,-39.89999999999938,-0.027592267135396628
2019-06-27 14:30:00,GDP (QoQ)  (Q1),3.1% vs 3.1%,3.1% vs 3.1%,-1.4999999999987246,4.8000000000003595,-13.499999999999623,-0.011950790861125053
2019-06-27 14:30:00,Initial Jobless Claims,227K vs 220K,227K vs 217K,-1.4999999999987246,4.8000000000003595,-13.499999999999623,-0.011950790861125053
2019-06-28 14:30:00,Core PCE Price Index (MoM)  (May),0.2% vs 0.2%,0.2% vs 0.2%,-13.699999999998713,10.499999999999954,-31.200000000000117,-0.03320235756382827
2019-06-28 14:30:00,Core PCE Price Index (YoY)  (May),1.6% vs 1.6%,1.6% vs 1.6%,-13.699999999998713,10.499999999999954,-31.200000000000117,-0.03320235756382827
2019-07-01 16:00:00,ISM Manufacturing PMI  (Jun),51.7 vs 51.0,51.7 vs 52.1,-39.70000000000029,10.000000000001119,-46.19999999999847,-0.08100208768270226
2019-07-03 14:15:00,ADP Nonfarm Employment Change  (Jun),102K vs 140K,102K vs 41K,-17.000000000000348,15.600000000000058,-24.899999999998812,-0.040447504302866116
2019-07-03 14:30:00,Initial Jobless Claims,221K vs 220K,221K vs 229K,-11.100000000001664,21.499999999998742,-19.000000000000128,-0.030388692579449386
2019-07-03 16:00:00,ISM Non-Manufacturing PMI  (Jun),55.1 vs 56.1,55.1 vs 56.9,-13.900000000000023,18.700000000000383,-21.799999999998487,-0.04096638655456836
2019-07-05 14:30:00,Nonfarm Payrolls  (Jun),224K vs 160K,224K vs 72K,-23.699999999999832,10.499999999999954,-39.89999999999938,-0.057367387033416935
2019-07-05 14:30:00,Unemployment Rate  (Jun),3.7% vs 3.6%,3.7% vs 3.6%,-23.699999999999832,10.499999999999954,-39.89999999999938,-0.057367387033416935
2019-07-09 16:00:00,JOLTS Job Openings  (May),7.323M vs 7.470M,7.323M vs 7.372M,-0.1999999999990898,5.60000000000116,-8.500000000000174,-0.012317327766186065
2019-07-11 14:30:00,Core CPI (MoM)  (Jun),0.3% vs 0.2%,0.3% vs 0.1%,-17.599999999999838,7.099999999999884,-25.500000000000522,-0.04481546572933504
2019-07-11 14:30:00,CPI (YoY)  (Jun),1.6% vs 1.6%,1.6% vs 1.8%,-17.599999999999838,7.099999999999884,-25.500000000000522,-0.04481546572933504
2019-07-11 14:30:00,CPI (MoM)  (Jun),0.1% vs 0.0%,0.1% vs 0.1%,-17.599999999999838,7.099999999999884,-25.500000000000522,-0.04481546572933504
2019-07-11 14:30:00,Initial Jobless Claims,209K vs 220K,209K vs 222K,-17.599999999999838,7.099999999999884,-25.500000000000522,-0.04481546572933504
2019-07-12 14:30:00,PPI (MoM)  (Jun),0.1% vs 0.1%,0.1% vs 0.1%,22.000000000002018,26.100000000000012,-9.699999999999154,0.03477406679770448
2019-07-16 14:30:00,Core Retail Sales (MoM)  (Jun),0.4% vs 0.1%,0.4% vs 0.4%,0.40000000000040004,15.100000000001224,-7.399999999999629,-0.0021089630931323696
2019-07-16 14:30:00,Retail Sales (MoM)  (Jun),0.4% vs 0.1%,0.4% vs 0.4%,0.40000000000040004,15.100000000001224,-7.399999999999629,-0.0021089630931323696
2019-07-18 14:30:00,Initial Jobless Claims,216K vs 216K,216K vs 208K,60.7000000000002,63.899999999998954,-3.900000000001125,0.0954305799648202
2019-07-25 14:30:00,Initial Jobless Claims,206K vs 220K,206K vs 216K,43.09999999999814,83.29999999999949,-3.1000000000003247,0.06977152899822743
2019-07-26 14:30:00,GDP (QoQ)  (Q2),2.1% vs 1.8%,2.1% vs 3.1%,-5.1000000000001044,11.900000000000244,-17.80000000000115,-0.02396856581535468
2019-07-30 14:30:00,Core PCE Price Index (MoM)  (Jun),0.2% vs 0.2%,0.2% vs 0.2%,1.6000000000016001,7.7000000000015945,-15.399999999998748,-0.007381370825945733
2019-07-30 14:30:00,Core PCE Price Index (YoY)  (Jun),1.6% vs 1.7%,1.6% vs 1.5%,1.6000000000016001,7.7000000000015945,-15.399999999998748,-0.007381370825945733
2019-07-31 14:15:00,ADP Nonfarm Employment Change  (Jul),156K vs 150K,156K vs 112K,-80.40000000000047,2.5999999999992696,-90.09999999999962,-0.157705479452069
2019-08-01 14:30:00,Initial Jobless Claims,215K vs 214K,215K vs 207K,43.000000000001926,56.100000000001145,-12.799999999999478,0.07258347978911482
2019-08-01 16:00:00,ISM Manufacturing PMI  (Jul),51.2 vs 52.0,51.2 vs 51.7,29.90000000000048,42.9999999999997,-7.099999999999884,0.060334029227563285
2019-08-02 14:30:00,Nonfarm Payrolls  (Jul),164K vs 164K,164K vs 193K,7.300000000001194,18.000000000000238,-20.299999999999763,-0.0017681728880142137
2019-08-02 14:30:00,Unemployment Rate  (Jul),3.7% vs 3.7%,3.7% vs 3.7%,7.300000000001194,18.000000000000238,-20.299999999999763,-0.0017681728880142137
2019-08-05 16:00:00,ISM Non-Manufacturing PMI  (Jul),53.7 vs 55.5,53.7 vs 55.1,33.199999999999896,34.000000000000696,-0.9999999999998899,0.06764091858036927
2019-08-06 16:00:00,JOLTS Job Openings  (Jun),7.348M vs 7.450M,7.348M vs 7.384M,28.600000000000847,33.499999999999645,-1.40000000000029,0.04655532359078543
2019-08-08 14:30:00,Initial Jobless Claims,209K vs 215K,209K vs 217K,3.4999999999985043,42.49999999999865,-12.900000000000134,-0.01564147627413109
2019-08-09 14:30:00,PPI (MoM)  (Jul),0.2% vs 0.2%,0.2% vs 0.1%,-2.6999999999999247,23.299999999999432,-11.499999999999844,-0.010412573673842577
2019-08-13 14:30:00,CPI (MoM)  (Jul),0.3% vs 0.3%,0.3% vs 0.1%,-41.199999999999015,11.200000000000099,-43.5999999999992,-0.0850615114235493
2019-08-13 14:30:00,CPI (YoY)  (Jul),1.8% vs 1.7%,1.8% vs 1.6%,-41.199999999999015,11.200000000000099,-43.5999999999992,-0.0850615114235493
2019-08-13 14:30:00,Core CPI (MoM)  (Jul),0.3% vs 0.2%,0.3% vs 0.3%,-41.199999999999015,11.200000000000099,-43.5999999999992,-0.0850615114235493
2019-08-15 14:30:00,Core Retail Sales (MoM)  (Jul),1.0% vs 0.4%,1.0% vs 0.3%,-33.99999999999848,6.699999999999484,-47.80000000000007,-0.06133567662563943
2019-08-15 14:30:00,Initial Jobless Claims,220K vs 214K,220K vs 211K,-33.99999999999848,6.699999999999484,-47.80000000000007,-0.06133567662563943
2019-08-15 14:30:00,Retail Sales (MoM)  (Jul),0.7% vs 0.3%,0.7% vs 0.3%,-33.99999999999848,6.699999999999484,-47.80000000000007,-0.06133567662563943
2019-08-22 14:30:00,Initial Jobless Claims,209K vs 216K,209K vs 221K,-1.9999999999997797,16.199999999999548,-14.699999999998603,-0.010544815465704774
2019-08-29 14:30:00,GDP (QoQ)  (Q2),2.0% vs 2.0%,2.0% vs 2.1%,-12.199999999999989,22.899999999999032,-28.200000000000447,-0.026056338028179436
2019-08-29 14:30:00,Initial Jobless Claims,215K vs 215K,215K vs 211K,-12.199999999999989,22.899999999999032,-28.200000000000447,-0.026056338028179436
2019-08-30 14:30:00,Core PCE Price Index (MoM)  (Jul),0.2% vs 0.3%,0.2% vs 0.2%,-47.09999999999992,14.400000000001079,-71.90000000000029,-0.09114173228344974
2019-08-30 14:30:00,Core PCE Price Index (YoY)  (Jul),1.6% vs 1.6%,1.6% vs 1.6%,-47.09999999999992,14.400000000001079,-71.90000000000029,-0.09114173228344974
2019-09-03 16:00:00,ISM Manufacturing PMI  (Aug),49.1 vs 51.1,49.1 vs 51.2,6.6000000000010495,14.000000000000679,-6.599999999998829,0.004384133611729016
2019-09-05 14:15:00,ADP Nonfarm Employment Change  (Aug),195K vs 148K,195K vs 142K,-21.999999999999797,27.900000000000702,-24.800000000000377,-0.04537671232875262
2019-09-05 14:30:00,Initial Jobless Claims,217K vs 215K,217K vs 216K,-24.399999999999977,25.500000000000522,-27.200000000000557,-0.04973637961333919
2019-09-05 16:00:00,ISM Non-Manufacturing PMI  (Aug),56.4 vs 54.0,56.4 vs 53.7,-38.40000000000066,1.7999999999984695,-41.20000000000124,-0.08956158663879646
2019-09-06 14:30:00,Unemployment Rate  (Aug),3.7% vs 3.7%,3.7% vs 3.7%,-11.999999999998678,20.200000000001328,-12.999999999998568,-0.035363457760323534
2019-09-06 14:30:00,Nonfarm Payrolls  (Aug),130K vs 160K,130K vs 159K,-11.999999999998678,20.200000000001328,-12.999999999998568,-0.035363457760323534
2019-09-10 16:00:00,JOLTS Job Openings  (Jul),7.217M vs 7.311M,7.217M vs 7.248M,11.000000000001009,14.400000000001079,-7.199999999998319,0.013569937369492843
2019-09-11 14:30:00,PPI (MoM)  (Aug),0.1% vs 0.1%,0.1% vs 0.2%,5.00000000000167,10.100000000001774,-18.699999999998163,0.00035149384884043585
2019-09-12 14:30:00,Core CPI (MoM)  (Aug),0.3% vs 0.2%,0.3% vs 0.3%,98.09999999999874,121.99999999999989,-38.3,0.15817223198593455
